2020-07-27 15:59:59,244 [INFO]: #  From Excel import testsuite success
2020-07-27 16:00:01,870 [INFO]: #  --------------------------------------------------
2020-07-27 16:00:01,870 [INFO]: #  >>> Run the TestCase: HOME_001|打开云塑ERP
2020-07-27 16:00:01,871 [INFO]: #  Run the Step: 1|通用|OPEN|通用-首页链接
2020-07-27 16:00:13,066 [INFO]: #  --- success ---
2020-07-27 16:00:13,266 [INFO]: #  Run the Step: 2|通用|CHECK|通用-页面title
2020-07-27 16:00:13,269 [INFO]: #  DATA:'云塑 企业资源计划管理系统'
2020-07-27 16:00:13,285 [INFO]: #  REAL:'云塑 企业资源计划管理系统'
2020-07-27 16:00:13,296 [INFO]: #  --- success ---
2020-07-27 16:00:13,497 [INFO]: #  --------------------------------------------------
2020-07-27 16:00:13,498 [INFO]: #  >>> Run the TestCase: Login_001|登录
2020-07-27 16:00:13,498 [INFO]: #  Run the Step: 1|登录页面|INPUT|登录页面-账号输入框
2020-07-27 16:00:14,328 [INFO]: #  --- success ---
2020-07-27 16:00:14,529 [INFO]: #  Run the Step: 2|登录页面|INPUT|登录页面-密码输入框
2020-07-27 16:00:15,407 [INFO]: #  --- success ---
2020-07-27 16:00:15,608 [INFO]: #  Run the Step: 3|登录页面|CLICK|登录页面-确定按钮
2020-07-27 16:00:16,277 [INFO]: #  --- success ---
2020-07-27 16:00:16,478 [INFO]: #  Run the Step: 4|登录页面|CHECK|通用-页面加载校验
2020-07-27 16:00:18,621 [INFO]: #  DATA:'欢迎进入 云塑企业资源计划管理系统'
2020-07-27 16:00:18,622 [INFO]: #  REAL:'欢迎进入 云塑企业资源计划管理系统'
2020-07-27 16:00:18,623 [INFO]: #  --- success ---
2020-07-27 16:00:18,823 [INFO]: #  ==================================================
2020-07-27 16:00:18,823 [INFO]: #  ...No SETUP testcase need to run...
2020-07-27 16:00:18,824 [INFO]: #  --------------------------------------------------
2020-07-27 16:00:18,824 [INFO]: #  >>> Run the TestCase: AEQ_001|审核编辑
2020-07-27 16:00:18,824 [INFO]: #  Page:登录页面 element:CQ_001
2020-07-27 16:00:18,825 [INFO]: #  Run the Step: 1|登录页面|EXECUTE|CQ_001
