2020-07-20 15:59:10,659 [INFO]: #  From Excel import testsuite success
2020-07-20 15:59:13,274 [INFO]: #  --------------------------------------------------
2020-07-20 15:59:13,277 [INFO]: #  >>> Run the TestCase: HOME_001|打开云塑ERP
2020-07-20 15:59:13,277 [INFO]: #  Run the Step: 1|通用|OPEN|通用-首页链接
2020-07-20 15:59:20,602 [INFO]: #  --- success ---
2020-07-20 15:59:20,802 [INFO]: #  Run the Step: 2|通用|CHECK|通用-页面title
2020-07-20 15:59:20,803 [INFO]: #  DATA:'云塑 企业资源计划管理系统'
2020-07-20 15:59:20,811 [INFO]: #  REAL:'云塑 企业资源计划管理系统'
2020-07-20 15:59:20,819 [INFO]: #  --- success ---
2020-07-20 15:59:21,022 [INFO]: #  --------------------------------------------------
2020-07-20 15:59:21,029 [INFO]: #  >>> Run the TestCase: Login_001|登录
2020-07-20 15:59:21,031 [INFO]: #  Run the Step: 1|登录页面|INPUT|登录页面-账号输入框
2020-07-20 15:59:21,898 [INFO]: #  --- success ---
2020-07-20 15:59:22,098 [INFO]: #  Run the Step: 2|登录页面|INPUT|登录页面-密码输入框
2020-07-20 15:59:23,005 [INFO]: #  --- success ---
2020-07-20 15:59:23,205 [INFO]: #  Run the Step: 3|登录页面|CLICK|登录页面-确定按钮
2020-07-20 15:59:23,877 [INFO]: #  --- success ---
2020-07-20 15:59:24,077 [INFO]: #  Run the Step: 4|登录页面|CHECK|通用-页面加载校验
2020-07-20 15:59:25,751 [INFO]: #  DATA:'欢迎进入 云塑企业资源计划管理系统'
2020-07-20 15:59:25,757 [INFO]: #  REAL:'欢迎进入 云塑企业资源计划管理系统'
2020-07-20 15:59:25,757 [INFO]: #  --- success ---
2020-07-20 15:59:25,958 [INFO]: #  ==================================================
2020-07-20 15:59:25,958 [INFO]: #  ...No SETUP testcase need to run...
2020-07-20 15:59:25,959 [INFO]: #  --------------------------------------------------
2020-07-20 15:59:25,959 [INFO]: #  >>> Run the TestCase: VQ_001|查看附件
2020-07-20 15:59:25,959 [INFO]: #  Run the Step: 1|用例片段|EXECUTE|CQ_001
2020-07-20 15:59:25,962 [INFO]: #  >>> Run the TestCase: CQ_001|新增报价单
2020-07-20 15:59:25,962 [INFO]: #  Run the Step: 1|报价管理|CLICK|报价管理-btn侧边栏报价管理
2020-07-20 15:59:27,018 [INFO]: #  --- success ---
2020-07-20 15:59:27,246 [INFO]: #  Run the Step: 2|报价管理|CLICK|报价管理-btn新增
2020-07-20 15:59:28,291 [INFO]: #  --- success ---
2020-07-20 15:59:28,491 [INFO]: #  Run the Step: 3|报价管理|CHECK|报价管理-lab报价状态#未定义
2020-07-20 15:59:28,618 [INFO]: #  DATA:'未定义'
2020-07-20 15:59:28,625 [INFO]: #  REAL:'未定义'
2020-07-20 15:59:28,626 [INFO]: #  --- success ---
2020-07-20 15:59:28,826 [INFO]: #  Run the Step: 4|报价管理|CLICK|报价管理-sel报价日期
2020-07-20 15:59:29,542 [INFO]: #  --- success ---
2020-07-20 15:59:29,745 [INFO]: #  Run the Step: 5|报价管理|CLICK|报价管理-val报价日期
2020-07-20 15:59:30,367 [INFO]: #  --- success ---
2020-07-20 15:59:30,568 [INFO]: #  Run the Step: 6|报价管理|CLICK|报价管理-sel客户简称
2020-07-20 15:59:31,253 [INFO]: #  --- success ---
2020-07-20 15:59:31,453 [INFO]: #  Run the Step: 7|报价管理|CLICK|报价管理-val客户简称-美的
2020-07-20 15:59:32,230 [INFO]: #  --- success ---
2020-07-20 15:59:32,432 [INFO]: #  Run the Step: 8|报价管理|CLICK|报价管理-sel业务部门
2020-07-20 15:59:33,137 [INFO]: #  --- success ---
2020-07-20 15:59:33,337 [INFO]: #  Run the Step: 9|报价管理|CLICK|报价管理-val业务部门-办公室
2020-07-20 15:59:34,088 [INFO]: #  --- success ---
2020-07-20 15:59:34,288 [INFO]: #  Run the Step: 10|报价管理|CLICK|报价管理-sel业务人员
2020-07-20 15:59:34,964 [INFO]: #  --- success ---
2020-07-20 15:59:35,165 [INFO]: #  Run the Step: 11|报价管理|CLICK|报价管理-val业务人员-田丰
2020-07-20 15:59:35,883 [INFO]: #  --- success ---
2020-07-20 15:59:36,084 [INFO]: #  Run the Step: 12|报价管理|CLICK|报价管理-sel生效日期
2020-07-20 15:59:36,783 [INFO]: #  --- success ---
2020-07-20 15:59:36,984 [INFO]: #  Run the Step: 13|报价管理|CLICK|报价管理-val生效日期
